koi_period,koi_prad,koi_depth,koi_duration,koi_impact,koi_insol,koi_teq,koi_steff,koi_srad,koi_model_snr,label
-0.4673572142219208,-0.03723619004498178,-0.3208301227719214,-0.3513675176363968,-0.01619200580750859,-0.05903762085246289,0.39886784217971744,0.6533041202838817,-0.10323686910390978,-0.34165898149231133,0
-0.40939100706924303,-0.021300177728201704,0.365079134719761,0.5896488701571891,-0.04058911411563447,-0.05152183034185909,0.6305872144506323,4.663963282318061,0.015534768469068587,4.680947579216926,0
3.0953728913530254,-0.0341794694779851,-0.264024129013071,1.6526148606211741,-0.014158913448498098,-0.07027893124412687,-0.9662116281291373,0.6220489834226428,-0.06792638225788919,-0.1227444370651307,0
-0.1340655647382865,-0.036696379153952026,-0.31620939724436903,-0.6639038554501694,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
-0.46167410546986876,-0.03728255417059169,-0.32022880658858166,-0.502444825206267,-0.1614128885939722,-0.0671101477059007,-0.05998239994090603,-0.44312608080837984,-0.15267155068833863,-0.3393786216545282,0
-0.482690701191946,-0.036663261921373515,-0.3205759693491069,-0.6794144590273428,-0.04058911411563447,0.4285605348372728,3.078553256164158,1.7072273352448584,0.13623243259728443,-0.28795650731251854,0
-0.38486025770779386,-0.03715339696353549,-0.318869356152506,1.8463037164799823,-0.15153786856449267,-0.0697754366295668,-0.509655637219117,-0.28309978007883657,-0.1486589953649272,-0.33094129025473057,0
2.5301142092945197,-0.025320609763233085,-0.2987263455145509,0.04003892228308235,0.1429700817264555,-0.07027933155787329,-0.9685058793397404,0.7070629556852127,-0.10307636689097334,-0.33573004591407524,0
-0.37818432159333865,-0.03684871842381318,-0.31291567703508627,-0.3824971905500244,-0.2189203581774118,-0.06990363710685787,-0.5635705406682903,-0.6794149154793462,-0.1501035152813553,-0.29878821654198845,1
-0.03908986785850995,-0.00834802806674558,0.5400881001658758,-0.19715554962330756,0.16533409767557097,-0.07012971429514872,-0.7058141157256835,0.07820960203708546,-0.10002682484518062,0.7962405775614714,0
-0.45350075633410836,-0.00546351710915717,-0.3057777511177438,0.5915098326842803,0.1380325717117158,-0.025227021751370975,1.1009087126242714,1.0071122695531065,0.2240271430735265,-0.29799009059876436,0
-0.18277212331569412,-0.02059146895102154,2.5089227388757647,1.5212628261319647,-0.13614445498912753,-0.07003654127066941,-0.6358394538022885,0.45202103889750306,-0.12137361916572946,4.503421565845509,0
-0.32408694296509366,-0.010103241393406726,0.6389159290032629,-0.41562418294526804,0.07936333506598449,-0.06872771547674836,-0.2607293808686788,1.0146135023998037,-0.03309740205067799,2.0969578290329696,0
-0.47932101312595005,-0.036087022074507404,-0.3196231643895344,-0.013000834005293598,-0.1599606797661076,0.4596499011686364,3.1450865412716484,2.4373473323234,0.2373488267472525,-0.35192060076233544,0
2.6236915501899163,-0.03574260285569087,-0.3095175916968605,7.318556223287711,0.06338903795947348,-0.07028433547970354,-0.998331145077581,0.05570590349699344,-0.11655855277763576,-0.2869303453855162,0
-0.4656337330803484,-0.03706066871231566,-0.3173941847962552,-0.33185917607429766,-0.20991666344465104,-0.06723914881068462,-0.07260078159922317,-0.9182041610992115,-0.14705397323556263,-0.3028928642499981,0
2.5488937475459,-0.02866545025366282,-0.3105212273409959,1.2083701008234122,-0.12452678436621044,-0.06998049734617057,-0.6025728112485432,-1.170745666938022,1.0892945730139676,-0.3406328195653089,0
2.5967942273184557,-0.037186514196114004,-0.31883258501899236,1.0142163917105431,-0.18551955513652515,-0.07029094065651949,-1.0625701789744684,-0.7019186140194382,-0.15748661707643233,-0.3480439890381041,0
